Year,CP,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
"2006","75171","Yorkshire and The Humber","Bradford","A6177","PU","416000","434830","Queen's Rd","Canal Rd","0.12","0","1","78","0","27","4","0","0","0","0","0","5","111"
"2006","75172","Yorkshire and The Humber","Bradford","A6177","PU","416100","434740","Canal Rd","Queen's Rd","0.12","0","0","94","0","26","3","1","0","0","0","0","5","125"
"2006","75173","Yorkshire and The Humber","Bradford","A6177","PU","415970","434760","Bolton Lane","Station Rd","0.06","1","2","370","2","46","7","1","1","0","0","0","10","431"
"2006","75174","Yorkshire and The Humber","Bradford","A6037","PU","416150","434800","Station Rd","Bolton Lane","0.12","2","13","1070","7","176","33","4","6","1","2","3","50","1316"
"2006","75194","Yorkshire and The Humber","Sheffield","A61","PU","435620","386750","Matilda St","Leadmill Rd","0.19","5","10","1270","3","157","30","5","4","3","2","4","49","1489"
"2006","75195","Yorkshire and The Humber","Sheffield","A61","PU","435800","386620","Fornham St","Granville Sq","0.12","6","1","223","29","50","8","1","2","1","1","1","14","317"
"2006","75196","Yorkshire and The Humber","Sheffield","A61","PU","435750","386530","Matilda St","Granville Sq","0.12","3","3","505","9","104","14","2","4","1","0","1","22","643"
"2006","75197","Yorkshire and The Humber","Sheffield","A61","PU","435600","386480","Shoreham St","Matilda St","0.12","2","2","507","12","115","9","2","1","0","0","0","13","649"
"2006","75198","Yorkshire and The Humber","Sheffield","A61","PU","435750","386640","St Mary's Rd","Suffolk Rd","0.12","1","1","265","4","49","4","1","1","0","0","0","6","326"
"2006","75199","Yorkshire and The Humber","Sheffield","A61","PU","435600","386550","St Mary's Rd","Shoreham St","0.12","0","1","206","0","41","9","1","1","1","1","1","13","262"
"2006","75267","Yorkshire and The Humber","Kirklees","A629","PU","411540","419310","A643","LA Boundary","0.06","0","4","477","4","71","16","1","1","1","5","3","28","584"
"2006","75268","Yorkshire and The Humber","Kirklees","A638","PU","424470","421970","Halifax Rd","Bradford Rd","0.06","1","2","294","2","58","8","2","1","1","1","1","14","370"
"2006","75269","Yorkshire and The Humber","Kirklees","A638","PU","424840","421800","Rishworth Rd","A653","0.06","0","2","435","5","71","8","2","3","1","2","3","19","533"
"2006","75270","Yorkshire and The Humber","Kirklees","A652","PU","422000","426230","A643","A643","0.06","0","1","211","2","49","3","1","1","0","0","0","6","268"
"2006","75274","Yorkshire and The Humber","Kirklees","A62","PU","414100","417030","A629","A62 Castlegate","0.25","1","9","1147","8","124","14","4","1","1","5","3","28","1316"
"2006","75275","Yorkshire and The Humber","Kirklees","A62","PU","414160","417000","A629","A62 Castlegate Slip","0.19","0","9","1316","8","136","14","3","2","1","3","2","26","1494"
"2006","75276","Yorkshire and The Humber","Kirklees","A629","PU","414100","416940","A62","Fitzwilliam St","0.12","1","10","1195","17","182","21","3","2","3","9","5","43","1446"
"2006","75277","Yorkshire and The Humber","Kirklees","A629","PU","414000","417050","Fitzwilliam St","Castlegate Slip","0.12","0","3","406","5","62","7","1","1","1","3","2","15","492"
"2006","75369","Yorkshire and The Humber","Barnsley","A61","PR","432770","396850","LA Boundary","A629","0.12","2","7","718","3","123","20","3","3","2","4","5","37","888"
"2006","75370","Yorkshire and The Humber","Barnsley","A6135","PR","435200","400390","Queen St","A61","0.25","3","15","883","31","182","22","3","3","1","3","3","36","1147"
"2006","75371","Yorkshire and The Humber","Barnsley","A629","PR","431000","398790","A629 spur","A629 spur","0.19","1","5","583","3","96","14","4","3","1","2","3","27","714"
"2006","75372","Yorkshire and The Humber","Barnsley","A629","PR","431000","398620","A629 main route","A616","0.12","0","2","183","1","35","5","1","1","1","2","1","10","231"
"2006","75373","Yorkshire and The Humber","Barnsley","A629","PR","430950","398780","A629 main route","A616","0.12","0","2","183","1","35","5","1","1","1","2","1","10","231"
"2006","75374","Yorkshire and The Humber","Barnsley","A635","PU","434330","406780","Old Mill Lane","Eastgate","0.06","0","2","173","4","17","3","0","0","0","0","0","4","200"
"2006","75386","Yorkshire and The Humber","York","A64","TR","458000","447710","A64 main route","A1036","0.62","0","10","1986","15","183","34","10","4","2","3","2","56","2250"
"2006","75387","Yorkshire and The Humber","York","A64","PR","457500","447930","A64 main route","A1036","0.75","10","9","1203","19","143","18","1","1","19","4","2","44","1417"
"2006","75388","Yorkshire and The Humber","York","A64","TR","458090","448000","A1036","A64 main route","0.25","0","2","418","2","44","4","3","0","0","0","0","9","475"
"2006","75389","Yorkshire and The Humber","York","A64","TR","457400","447780","A1036 spur","A1036 spur","0.43","8","35","5906","46","728","141","29","20","19","91","73","373","7087"
"2006","75390","Yorkshire and The Humber","York","A64","TR","457850","447880","A1036 spur","A1036 spur","0.25","3","16","2625","20","323","63","13","9","8","40","32","166","3150"
"2006","75391","Yorkshire and The Humber","York","A64","TR","458100","447930","A1036 spur","A1036 spur","0.12","0","10","1707","12","219","38","9","5","9","24","19","105","2053"
"2006","75392","Yorkshire and The Humber","York","A59","PU","459400","451220","Dalton Terrace","The Mount","0.19","63","23","613","10","125","15","3","4","0","1","1","23","794"
"2006","75393","Yorkshire and The Humber","York","A59","PU","459300","451100","Holgate Rd","The Mount","0.19","29","17","582","2","88","12","2","0","0","0","0","14","703"
"2006","75394","Yorkshire and The Humber","York","A1036","PU","459440","451100","Dalton Terrace","Scarcroft Rd","0.06","46","11","345","7","66","10","0","0","0","0","0","11","440"
"2006","75395","Yorkshire and The Humber","York","A1036","PU","459600","451300","Holgate Rd","Queen St","0.12","141","17","677","36","89","16","3","1","1","1","1","24","842"
"2006","75429","Yorkshire and The Humber","East Riding of Yorkshire","A63","TR","501400","426080","A63 main route","A15","0.25","1","14","1774","14","284","62","15","13","15","48","44","198","2284"
"2006","75430","Yorkshire and The Humber","Leeds","A58","PU","428700","432690","Gelderd Rd","Holbeck Lane","0.19","5","9","874","16","186","13","2","2","1","2","3","24","1109"
"2006","75454","Yorkshire and The Humber","Leeds","A61","PU","432020","430250","A639 mid-junction","M621 roundabout","0.37","8","21","3818","43","780","118","26","42","32","51","79","348","5009"
"2006","75458","Yorkshire and The Humber","Leeds","M621","TM","429870","432230","3 (SPUR)","A653","0.37","0","9","1495","22","353","59","12","12","9","24","29","144","2023"
"2006","76018","Yorkshire and The Humber","North Yorkshire","A64","TR","502410","482710","A1039","Musham Bank roundabout","3.6","9","258","13012","107","2126","429","61","47","62","193","188","980","16483"
"2006","76022","Yorkshire and The Humber","Bradford","A650","PU","421100","429300","A650 (principal)","LA Boundary","0.37","4","11","1344","3","355","114","15","13","12","31","46","230","1942"
"2006","76023","Yorkshire and The Humber","North East Lincolnshire","A1243","PU","526500","408500","A1136","A46","0.62","114","53","3680","92","503","49","10","1","2","1","0","63","4390"
"2006","76024","Yorkshire and The Humber","North East Lincolnshire","A46","PU","526530","407900","A1243","A1243","0.12","34","18","1266","20","131","11","2","1","1","0","1","16","1450"
"2006","76027","Yorkshire and The Humber","North East Lincolnshire","A1243","PU","526520","407000","A46","SOUTHFIELD AVENUE","1.55","426","141","10294","134","977","50","16","8","11","3","4","93","11639"
"2006","76028","Yorkshire and The Humber","North East Lincolnshire","A1136","PU","525830","409350","B1444","A1243","1.37","192","52","5211","151","654","53","11","3","3","1","1","73","6141"
"2006","76030","Yorkshire and The Humber","North East Lincolnshire","A16","PR","527580","404750","A1243","B1219","0.25","16","26","1667","16","216","22","3","3","3","3","8","42","1966"
"2006","76044","Yorkshire and The Humber","Sheffield","A6135","PU","435920","388040","A61","A6109","0.19","10","22","1464","99","284","49","11","10","2","2","5","80","1949"
"2006","76045","Yorkshire and The Humber","Sheffield","A57","PU","436200","387660","A6135","A61","0.25","0","38","3970","35","524","96","13","10","9","13","15","155","4723"
"2006","76046","Yorkshire and The Humber","Sheffield","A61","PU","436250","387860","A6178","A57","0.37","0","10","1163","9","256","49","8","10","2","2","3","73","1512"
"2006","76051","Yorkshire and The Humber","Calderdale","A58","PU","411000","426120","A6036","A58 Trunk","0.56","6","26","2275","43","447","96","14","16","10","22","19","177","2969"
"2006","76052","Yorkshire and The Humber","Leeds","A58","PR","441200","447930","A1 slip road","A1 slip road","0.19","1","3","525","6","88","16","3","2","3","4","3","31","654"
"2006","76053","Yorkshire and The Humber","Leeds","A1","TR","441120","448040","A58 Walton road","A1 main route","0.31","0","2","572","2","99","24","5","6","10","40","52","136","811"
"2006","76079","Yorkshire and The Humber","North Yorkshire","A64","PU","503280","487500","B1427 Queen Margaret's Rd","A171 Falsgrave Rd","0.93","140","100","7250","57","1563","192","32","43","11","13","17","308","9278"
"2006","76080","Yorkshire and The Humber","York","A1176","PU","458850","452750","A59 Boroughbridge Road","A19 Clifton Road","0.93","230","214","6232","101","617","79","7","2","3","1","0","92","7256"
"2006","76081","Yorkshire and The Humber","York","A59","PU","459000","451250","A1176 Water End","Dalton Terrace","0.99","638","140","5955","132","980","146","22","20","4","3","2","196","7403"
"2006","76082","Yorkshire and The Humber","York","A19","PU","458800","453440","A1176 Water End","A1237","1.62","274","90","5952","136","899","111","7","6","4","6","4","139","7215"
"2006","76088","Yorkshire and The Humber","North Yorkshire","A6055","PR","439600","465300","A1M mid-junction","A168","0.06","0","2","112","1","14","2","0","0","0","1","1","4","133"
"2006","76091","Yorkshire and The Humber","North Yorkshire","A659","TR","445580","441370","A64 main route","A659","0.37","2","4","728","12","102","28","3","14","4","4","20","74","920"
"2006","76092","Yorkshire and The Humber","North Yorkshire","A172","TR","444535","499685","A19 main route","A172","0.5","7","21","1358","5","162","35","7","2","15","13","13","85","1632"
"2006","76093","Yorkshire and The Humber","North Yorkshire","A659","TR","450000","444050","A659 York Rd","A64 main route","0.31","2","4","643","11","83","10","3","2","2","3","4","23","765"
"2006","76094","Yorkshire and The Humber","North Yorkshire","A162","TR","448600","425530","A1 main route","A162","0.19","1","9","441","4","77","10","1","2","2","0","0","16","547"
"2006","77055","Yorkshire and The Humber","Bradford","A644","PR","407400","432210","A629 Halifax Rd","A644 Brighouse Rd","0.43","0","10","1154","5","245","43","5","13","2","6","6","75","1490"
"2006","77056","Yorkshire and The Humber","Bradford","A644","PR","407400","432510","A629","A644 Thornton Rd","0.5","2","6","804","6","183","27","7","9","3","3","6","56","1054"
"2006","77057","Yorkshire and The Humber","Bradford","A629","PR","407000","431850","LA Boundary","A644 Thornton Rd","0.25","1","9","650","3","130","25","4","8","2","4","9","52","844"
"2006","77381","Yorkshire and The Humber","Sheffield","A621","PR","430000","379330","LA Boundary","Hillfoot Rd, Totley","0.99","3","12","1647","10","189","26","3","9","4","4","4","50","1908"
"2006","77384","Yorkshire and The Humber","Rotherham","A618","PU","445580","385000","Lodge Lane","Worksop Rd","0.37","2","7","551","12","114","11","2","2","1","3","5","24","708"
"2006","77542","Yorkshire and The Humber","Rotherham","A618","PU","445260","386000","Worksop Rd","B6067 Treeton Lane","1.18","4","41","4856","80","555","107","7","3","1","1","2","122","5653"
"2006","77543","Yorkshire and The Humber","Sheffield","A630","PR","440500","387270","B6200 Handsworth Rd","LA Boundary","0.43","0","52","7732","55","1282","219","35","71","28","62","43","459","9580"
"2006","77544","Yorkshire and The Humber","Sheffield","A57","PU","432000","387140","Hagg Lane","B6069","1.37","45","67","5454","90","511","111","7","5","4","3","2","134","6256"
"2006","77545","Yorkshire and The Humber","Rotherham","A630","PR","440800","388000","LA Boundary","B6533 Poplar Way","0.75","0","89","13255","95","2199","375","61","122","48","106","73","786","16423"
"2006","77546","Yorkshire and The Humber","Rotherham","A630","PR","443000","388970","B6066 Rotherham Rd","M1","0.5","0","45","7139","40","1088","196","31","36","28","63","52","406","8718"
"2006","77547","Yorkshire and The Humber","Sheffield","A6101","PU","433000","389500","Hollins Lane","B6079","1.06","65","78","6038","135","771","81","26","26","3","8","6","150","7172"
"2006","77548","Yorkshire and The Humber","Rotherham","A618","PU","444690","390000","Whiston Vale","A631","0.37","2","9","1552","20","184","19","2","1","1","1","4","28","1792"
"2006","77549","Yorkshire and The Humber","Rotherham","A634","PU","453250","391640","A631","B6427 Muglet Lane","0.68","9","7","832","5","161","27","2","9","2","3","5","49","1055"
"2006","77550","Yorkshire and The Humber","Rotherham","A631","PU","453500","392150","A634","Quilter Rd","0.93","30","12","2220","26","375","94","22","13","6","19","31","186","2818"
"2006","77551","Yorkshire and The Humber","Sheffield","A6102","PU","432710","391000","B6079","Winn Gardens","0.56","11","30","1975","40","233","54","6","6","4","1","3","75","2353"
"2006","77552","Yorkshire and The Humber","Rotherham","A629","PU","440250","393760","A6109","Oaks Lane","1.37","10","28","5613","67","908","219","31","12","19","47","46","374","6989"
"2006","77553","Yorkshire and The Humber","Sheffield","A61","PU","433810","392250","B6079","Norfolk Hill","2.17","47","179","18989","321","2656","334","48","53","43","94","49","622","22768"
"2006","77554","Yorkshire and The Humber","Rotherham","A630","PU","446000","394530","A6123","School Lane","1.37","3","39","4873","85","631","96","21","18","15","44","44","239","5867"
